Order_Id,Custumer_Id ,Sales_Date,Sales_Month,Product,Product_Category,Quantity_Sold ,Unit_Price ,Discount(%),Total_Revenue,Sales_Region ,Revenue_per _sales
1269,1984,2025-06-09,Jun-25,Phone,Electronics,3,"$110,116.32",5%,"$904,708.10",Abuja,"$301,569.37"
1270,1748,2025-06-16,Jun-25,Headphones,Accessories,1,"$110,203.06",5%,"$905,421.30",Port Harcourt,"$905,421.30"
1271,1596,2025-08-18,Aug-25,Tv,Electronics,2,"$110,289.80",0%,"$906,134.50",Lagos,"$453,067.25"
1272,1595,2025-05-02,May-25,Shoes,Clothing,4,"$110,376.54",0%,"$906,847.70",Abuja,"$226,711.93"
1273,1269,2024-01-22,Jan-24,Tv,Electronics,3,"$110,463.28",0%,"$907,560.90",Lagos,"$302,520.30"
1274,1789,2023-12-08,Dec-23,Headphones,Accessories,5,"$110,550.02",0%,"$908,274.10",Kano,"$181,654.82"
1275,1586,2025-01-14,Jan-25,Tv,Electronics,2,"$110,636.76",5%,"$908,987.30",Kano,"$454,493.65"
1276,1247,2024-11-17,Nov-24,Tv,Electronics,5,"$110,723.50",0%,"$909,700.50",Abuja,"$181,940.10"
1277,1362,2023-12-26,Dec-23,Phone,Electronics,4,"$110,810.24",5%,"$910,413.70",Lagos,"$227,603.43"
1278,1609,2024-01-17,Jan-24,Bag,Accessories,5,"$110,896.98",0%,"$911,126.90",Lagos,"$182,225.38"
1279,1942,2025-04-18,Apr-25,Bag,Accessories,1,"$110,983.72",0%,"$911,840.10",Port Harcourt,"$911,840.10"
1280,1634,2025-08-17,Aug-25,Watch,Accessories,3,"$111,070.46",0%,"$912,553.30",Abuja,"$304,184.43"
1281,1178,2024-10-16,Oct-24,Laptop,Electronics,1,"$111,157.20",10%,"$913,266.50",Port Harcourt,"$913,266.50"
1282,1519,2024-10-22,Oct-24,Phone,Electronics,4,"$111,243.94",10%,"$913,979.70",Lagos,"$228,494.93"
1283,1174,2023-09-17,Sep-23,Shirt,Clothing,4,"$111,330.68",0%,"$914,692.90",Port Harcourt,"$228,673.23"
1284,1496,2024-12-08,Dec-24,Headphones,Accessories,5,"$111,417.42",5%,"$915,406.10",Lagos,"$183,081.22"
1285,1179,2024-04-25,Apr-24,Tv,Electronics,4,"$111,504.16",10%,"$916,119.30",Lagos,"$229,029.83"
1286,1769,2025-02-25,Feb-25,Headphones,Accessories,2,"$111,590.90",10%,"$916,832.50",Lagos,"$458,416.25"
1287,1879,2025-01-14,Jan-25,Shirt,Clothing,3,"$111,677.64",5%,"$917,545.70",Abuja,"$305,848.57"
1288,1304,2024-11-14,Nov-24,Shirt,Clothing,5,"$111,764.38",0%,"$918,258.90",Abuja,"$183,651.78"
1289,1704,2024-05-28,May-24,Shirt,Clothing,4,"$111,851.12",0%,"$918,972.10",Lagos,"$229,743.03"
1290,1436,2025-06-30,Jun-25,Laptop,Electronics,3,"$111,937.86",5%,"$919,685.30",Abuja,"$306,561.77"
1291,1797,2024-02-22,Feb-24,Tv,Electronics,5,"$112,024.60",0%,"$920,398.50",Lagos,"$184,079.70"
1292,1558,2024-07-12,Jul-24,Shirt,Clothing,1,"$112,111.34",5%,"$921,111.70",Kano,"$921,111.70"
1293,1350,2024-05-06,May-24,Shirt,Clothing,4,"$112,198.08",0%,"$921,824.90",Lagos,"$230,456.23"
1294,1123,2023-09-28,Sep-23,Laptop,Electronics,2,"$112,284.82",0%,"$922,538.10",Abuja,"$461,269.05"
1295,1592,2025-08-10,Aug-25,Watch,Accessories,2,"$112,371.56",10%,"$923,251.30",Abuja,"$461,625.65"
1296,1103,2024-08-05,Aug-24,Shirt,Clothing,3,"$112,458.30",10%,"$923,964.50",Abuja,"$307,988.17"
1297,1733,2024-05-13,May-24,Headphones,Accessories,3,"$112,545.04",0%,"$924,677.70",Lagos,"$308,225.90"
1298,1802,2025-02-14,Feb-25,Phone,Electronics,5,"$112,631.78",0%,"$925,390.90",Lagos,"$185,078.18"
1299,1427,2023-11-10,Nov-23,Headphones,Accessories,3,"$112,718.52",0%,"$926,104.10",Lagos,"$308,701.37"
1300,1815,2024-10-08,Oct-24,Headphones,Accessories,4,"$112,805.26",5%,"$926,817.30",Lagos,"$231,704.33"
1301,1188,2024-04-18,Apr-24,Watch,Accessories,2,"$112,892.00",5%,"$927,530.50",Port Harcourt,"$463,765.25"
1302,1158,2023-11-20,Nov-23,Headphones,Accessories,1,"$112,978.74",5%,"$928,243.70",Abuja,"$928,243.70"
1303,1714,2024-09-21,Sep-24,Bag,Accessories,2,"$113,065.48",0%,"$928,956.90",Lagos,"$464,478.45"
1304,1924,2025-06-30,Jun-25,Tv,Electronics,1,"$113,152.22",10%,"$929,670.10",Abuja,"$929,670.10"
1305,1453,2025-01-07,Jan-25,Laptop,Electronics,1,"$113,238.96",0%,"$930,383.30",Port Harcourt,"$930,383.30"
1306,1021,2024-08-08,Aug-24,Watch,Accessories,3,"$113,325.70",5%,"$931,096.50",Lagos,"$310,365.50"
1307,1178,2024-05-14,May-24,Watch,Accessories,2,"$113,412.44",0%,"$931,809.70",Port Harcourt,"$465,904.85"
1308,1823,2024-06-18,Jun-24,Shoes,Clothing,1,"$113,499.18",10%,"$932,522.90",Kano,"$932,522.90"
1309,1447,2025-05-16,May-25,Phone,Electronics,3,"$113,585.92",0%,"$933,236.10",Port Harcourt,"$311,078.70"
1310,1552,2023-10-27,Oct-23,Phone,Electronics,3,"$113,672.66",10%,"$933,949.30",Lagos,"$311,316.43"
1311,1778,2025-06-03,Jun-25,Laptop,Electronics,5,"$113,759.40",0%,"$934,662.50",Abuja,"$186,932.50"
1312,1254,2024-11-21,Nov-24,Laptop,Electronics,5,"$113,846.14",0%,"$935,375.70",Kano,"$187,075.14"
1313,1925,2024-09-21,Sep-24,Shoes,Clothing,5,"$113,932.88",0%,"$936,088.90",Abuja,"$187,217.78"
1314,1829,2024-11-13,Nov-24,Shoes,Clothing,4,"$114,019.62",10%,"$936,802.10",Kano,"$234,200.53"
1315,1276,2024-12-06,Dec-24,Laptop,Electronics,1,"$114,106.36",5%,"$937,515.30",Kano,"$937,515.30"
1316,1290,2024-10-13,Oct-24,Shirt,Clothing,1,"$114,193.10",10%,"$938,228.50",Abuja,"$938,228.50"
1317,1254,2024-06-11,Jun-24,Shoes,Clothing,2,"$114,279.84",0%,"$938,941.70",Port Harcourt,"$469,470.85"
1318,1550,2024-07-04,Jul-24,Shirt,Clothing,4,"$114,366.58",5%,"$939,654.90",Lagos,"$234,913.73"
1319,1187,2025-09-06,Sep-25,Phone,Electronics,1,"$114,453.32",0%,"$940,368.10",Abuja,"$940,368.10"
1320,1331,2024-12-01,Dec-24,Phone,Electronics,1,"$114,540.06",0%,"$941,081.30",Abuja,"$941,081.30"
1321,1531,2023-12-05,Dec-23,Watch,Accessories,5,"$114,626.80",10%,"$941,794.50",Abuja,"$188,358.90"
1322,1685,2024-04-15,Apr-24,Shirt,Clothing,5,"$114,713.54",0%,"$942,507.70",Kano,"$188,501.54"
1323,1888,2024-04-15,Apr-24,Shirt,Clothing,4,"$114,800.28",0%,"$943,220.90",Port Harcourt,"$235,805.23"
1324,1899,2023-12-14,Dec-23,Shoes,Clothing,4,"$114,887.02",0%,"$943,934.10",Abuja,"$235,983.53"
1325,1621,2024-03-28,Mar-24,Phone,Electronics,3,"$114,973.76",0%,"$944,647.30",Port Harcourt,"$314,882.43"
1326,1252,2025-01-07,Jan-25,Shirt,Clothing,2,"$115,060.50",0%,"$945,360.50",Abuja,"$472,680.25"
1327,1744,2024-10-02,Oct-24,Phone,Electronics,1,"$115,147.24",5%,"$946,073.70",Abuja,"$946,073.70"
1328,1434,2025-01-05,Jan-25,Bag,Accessories,1,"$115,233.98",0%,"$946,786.90",Lagos,"$946,786.90"
1329,1138,2024-09-10,Sep-24,Tv,Electronics,1,"$115,320.72",10%,"$947,500.10",Port Harcourt,"$947,500.10"
1330,1604,2024-05-17,May-24,Phone,Electronics,4,"$115,407.46",10%,"$948,213.30",Lagos,"$237,053.33"
1331,1457,2023-10-21,Oct-23,Bag,Accessories,1,"$115,494.20",0%,"$948,926.50",Lagos,"$948,926.50"
1332,1577,2024-03-26,Mar-24,Tv,Electronics,1,"$115,580.94",0%,"$949,639.70",Kano,"$949,639.70"
1333,1155,2024-07-09,Jul-24,Bag,Accessories,2,"$115,667.68",0%,"$950,352.90",Lagos,"$475,176.45"
1334,1345,2024-07-19,Jul-24,Watch,Accessories,1,"$115,754.42",0%,"$951,066.10",Lagos,"$951,066.10"
1335,1511,2024-07-02,Jul-24,Shirt,Clothing,4,"$115,841.16",0%,"$951,779.30",Abuja,"$237,944.83"
1336,1655,2023-12-10,Dec-23,Shirt,Clothing,4,"$115,927.90",0%,"$952,492.50",Lagos,"$238,123.13"
1337,1552,2024-03-28,Mar-24,Shoes,Clothing,1,"$116,014.64",10%,"$953,205.70",Lagos,"$953,205.70"
1338,1786,2025-09-01,Sep-25,Phone,Electronics,1,"$116,101.38",0%,"$953,918.90",Lagos,"$953,918.90"
1339,1587,2024-06-23,Jun-24,Phone,Electronics,5,"$116,188.12",0%,"$954,632.10",Kano,"$190,926.42"
1340,1215,2025-07-10,Jul-25,Tv,Electronics,2,"$116,274.86",0%,"$955,345.30",Lagos,"$477,672.65"
1341,1389,2024-04-02,Apr-24,Laptop,Electronics,5,"$116,361.60",10%,"$956,058.50",Port Harcourt,"$191,211.70"
1342,1475,2024-07-12,Jul-24,Laptop,Electronics,4,"$116,448.34",10%,"$956,771.70",Port Harcourt,"$239,192.93"
1343,1907,2025-06-17,Jun-25,Bag,Accessories,5,"$116,535.08",5%,"$957,484.90",Lagos,"$191,496.98"
1344,1134,2024-01-16,Jan-24,Phone,Electronics,4,"$116,621.82",5%,"$958,198.10",Abuja,"$239,549.53"
1345,1788,2024-10-11,Oct-24,Phone,Electronics,3,"$116,708.56",0%,"$958,911.30",Abuja,"$319,637.10"
1346,1906,2024-09-03,Sep-24,Tv,Electronics,5,"$116,795.30",10%,"$959,624.50",Lagos,"$191,924.90"
1347,1390,2024-10-05,Oct-24,Watch,Accessories,3,"$116,882.04",0%,"$960,337.70",Lagos,"$320,112.57"
1348,1504,2025-02-15,Feb-25,Tv,Electronics,1,"$116,968.78",5%,"$961,050.90",Kano,"$961,050.90"
1349,1266,2025-06-12,Jun-25,Phone,Electronics,4,"$117,055.52",10%,"$961,764.10",Abuja,"$240,441.03"
1350,1049,2025-02-27,Feb-25,Headphones,Accessories,4,"$117,142.26",0%,"$962,477.30",Port Harcourt,"$240,619.33"
1351,1136,2025-05-07,May-25,Shirt,Clothing,3,"$117,229.00",0%,"$963,190.50",Abuja,"$321,063.50"
1352,1972,2024-09-09,Sep-24,Watch,Accessories,2,"$117,315.74",10%,"$963,903.70",Lagos,"$481,951.85"
1353,1138,2024-02-03,Feb-24,Shirt,Clothing,2,"$117,402.48",5%,"$964,616.90",Port Harcourt,"$482,308.45"
1354,1745,2023-11-12,Nov-23,Laptop,Electronics,5,"$117,489.22",5%,"$965,330.10",Lagos,"$193,066.02"
1355,1276,2023-10-06,Oct-23,Laptop,Electronics,1,"$117,575.96",5%,"$966,043.30",Kano,"$966,043.30"
1356,1648,2024-06-09,Jun-24,Shoes,Clothing,2,"$117,662.70",5%,"$966,756.50",Port Harcourt,"$483,378.25"
1357,1034,2024-11-19,Nov-24,Bag,Accessories,5,"$117,749.44",0%,"$967,469.70",Abuja,"$193,493.94"
1358,1621,2025-06-17,Jun-25,Shoes,Clothing,2,"$117,836.18",5%,"$968,182.90",Abuja,"$484,091.45"
1359,1150,2024-12-22,Dec-24,Phone,Electronics,3,"$117,922.92",0%,"$968,896.10",Abuja,"$322,965.37"
1360,1441,2023-11-11,Nov-23,Phone,Electronics,5,"$118,009.66",10%,"$969,609.30",Abuja,"$193,921.86"
1361,1246,2024-01-09,Jan-24,Bag,Accessories,1,"$118,096.40",10%,"$970,322.50",Abuja,"$970,322.50"
1362,1722,2024-01-19,Jan-24,Tv,Electronics,1,"$118,183.14",0%,"$971,035.70",Abuja,"$971,035.70"
1363,1439,2024-06-17,Jun-24,Headphones,Accessories,4,"$118,269.88",5%,"$971,748.90",Port Harcourt,"$242,937.23"
1364,1310,2025-09-12,Sep-25,Bag,Accessories,4,"$118,356.62",0%,"$972,462.10",Abuja,"$243,115.53"
1365,1928,2024-01-20,Jan-24,Shirt,Clothing,2,"$118,443.36",0%,"$973,175.30",Abuja,"$486,587.65"
1366,1222,2025-02-25,Feb-25,Headphones,Accessories,3,"$118,530.10",0%,"$973,888.50",Lagos,"$324,629.50"
1367,1976,2025-03-09,Mar-25,Laptop,Electronics,3,"$118,616.84",5%,"$974,601.70",Lagos,"$324,867.23"
1368,1403,2025-08-16,Aug-25,Watch,Accessories,5,"$118,703.58",0%,"$975,314.90",Kano,"$195,062.98"
1369,1098,2023-11-01,Nov-23,Bag,Accessories,4,"$118,790.32",0%,"$976,028.10",Port Harcourt,"$244,007.03"
1370,1944,2024-08-23,Aug-24,Tv,Electronics,3,"$118,877.06",5%,"$976,741.30",Kano,"$325,580.43"
1371,1917,2025-08-23,Aug-25,Phone,Electronics,1,"$118,963.80",0%,"$977,454.50",Port Harcourt,"$977,454.50"
1372,1342,2024-02-01,Feb-24,Shoes,Clothing,2,"$119,050.54",0%,"$978,167.70",Port Harcourt,"$489,083.85"
1373,1563,2023-11-13,Nov-23,Shirt,Clothing,3,"$119,137.28",10%,"$978,880.90",Port Harcourt,"$326,293.63"
1374,1570,2023-10-30,Oct-23,Watch,Accessories,2,"$119,224.02",5%,"$979,594.10",Abuja,"$489,797.05"
1375,1387,2024-07-02,Jul-24,Watch,Accessories,3,"$119,310.76",10%,"$980,307.30",Kano,"$326,769.10"
1376,1923,2024-06-22,Jun-24,Headphones,Accessories,4,"$119,397.50",5%,"$981,020.50",Kano,"$245,255.13"
1377,1383,2023-11-22,Nov-23,Phone,Electronics,2,"$119,484.24",0%,"$981,733.70",Abuja,"$490,866.85"
1378,1081,2024-07-11,Jul-24,Tv,Electronics,1,"$119,570.98",5%,"$982,446.90",Kano,"$982,446.90"
1379,1749,2025-02-16,Feb-25,Headphones,Accessories,4,"$119,657.72",0%,"$983,160.10",Port Harcourt,"$245,790.03"
1380,1758,2023-12-04,Dec-23,Laptop,Electronics,3,"$119,744.46",0%,"$983,873.30",Kano,"$327,957.77"
1381,1867,2025-01-11,Jan-25,Bag,Accessories,2,"$119,831.20",0%,"$984,586.50",Abuja,"$492,293.25"
1382,1379,2025-03-15,Mar-25,Watch,Accessories,5,"$119,917.94",0%,"$985,299.70",Abuja,"$197,059.94"
1383,1646,2025-08-24,Aug-25,Laptop,Electronics,5,"$120,004.68",0%,"$986,012.90",Kano,"$197,202.58"
1384,1826,2025-02-20,Feb-25,Phone,Electronics,1,"$120,091.42",5%,"$986,726.10",Kano,"$986,726.10"
1385,1246,2025-03-20,Mar-25,Shoes,Clothing,5,"$120,178.16",10%,"$987,439.30",Lagos,"$197,487.86"
1386,1166,2024-12-20,Dec-24,Laptop,Electronics,5,"$120,264.90",0%,"$988,152.50",Lagos,"$197,630.50"
1387,1429,2023-12-16,Dec-23,Laptop,Electronics,1,"$120,351.64",0%,"$988,865.70",Port Harcourt,"$988,865.70"
1388,1143,2025-02-09,Feb-25,Phone,Electronics,3,"$120,438.38",0%,"$989,578.90",Kano,"$329,859.63"
1389,1273,2025-03-06,Mar-25,Shirt,Clothing,5,"$120,525.12",10%,"$990,292.10",Kano,"$198,058.42"
1390,1842,2024-12-06,Dec-24,Headphones,Accessories,1,"$120,611.86",0%,"$991,005.30",Kano,"$991,005.30"
1391,1977,2025-06-05,Jun-25,Shoes,Clothing,2,"$120,698.60",5%,"$991,718.50",Port Harcourt,"$495,859.25"
1392,1731,2025-03-02,Mar-25,Headphones,Accessories,2,"$120,785.34",10%,"$992,431.70",Lagos,"$496,215.85"
1393,1142,2025-08-29,Aug-25,Phone,Electronics,3,"$120,872.08",5%,"$993,144.90",Kano,"$331,048.30"
1394,1649,2024-08-13,Aug-24,Shoes,Clothing,5,"$120,958.82",10%,"$993,858.10",Lagos,"$198,771.62"
1395,1514,2025-01-06,Jan-25,Tv,Electronics,4,"$121,045.56",0%,"$994,571.30",Port Harcourt,"$248,642.83"
1396,1517,2024-12-22,Dec-24,Tv,Electronics,3,"$121,132.30",5%,"$995,284.50",Kano,"$331,761.50"
1397,1704,2024-10-01,Oct-24,Phone,Electronics,5,"$121,219.04",0%,"$995,997.70",Kano,"$199,199.54"
1398,1511,2024-05-04,May-24,Laptop,Electronics,4,"$121,305.78",0%,"$996,710.90",Abuja,"$249,177.73"
1399,1653,2024-02-25,Feb-24,Laptop,Electronics,5,"$121,392.52",0%,"$997,424.10",Abuja,"$199,484.82"
1400,1738,2024-08-25,Aug-24,Phone,Electronics,4,"$121,479.26",0%,"$998,137.30",Port Harcourt,"$249,534.33"
1401,1085,2024-12-22,Dec-24,Shoes,Clothing,5,"$121,566.00",10%,"$998,850.50",Kano,"$199,770.10"
1402,1116,2024-03-23,Mar-24,Tv,Electronics,3,"$121,652.74",0%,"$999,563.70",Kano,"$333,187.90"
1403,1668,2025-08-04,Aug-25,Shirt,Clothing,4,"$121,739.48",0%,"$1,000,276.90",Abuja,"$250,069.23"
1404,1534,2025-06-12,Jun-25,Headphones,Accessories,1,"$121,826.22",5%,"$1,000,990.10",Port Harcourt,"$1,000,990.10"
1405,1600,2024-01-12,Jan-24,Tv,Electronics,4,"$121,912.96",5%,"$1,001,703.30",Abuja,"$250,425.83"
1406,1062,2025-04-10,Apr-25,Tv,Electronics,4,"$121,999.70",5%,"$1,002,416.50",Abuja,"$250,604.13"
1407,1781,2025-04-16,Apr-25,Shirt,Clothing,2,"$122,086.44",0%,"$1,003,129.70",Abuja,"$501,564.85"
1408,1140,2024-02-01,Feb-24,Shoes,Clothing,3,"$122,173.18",10%,"$1,003,842.90",Abuja,"$334,614.30"
1409,1780,2024-09-07,Sep-24,Phone,Electronics,5,"$122,259.92",0%,"$1,004,556.10",Abuja,"$200,911.22"
1410,1683,2023-10-21,Oct-23,Shoes,Clothing,3,"$122,346.66",0%,"$1,005,269.30",Lagos,"$335,089.77"
1411,1688,2023-11-05,Nov-23,Headphones,Accessories,2,"$122,433.40",5%,"$1,005,982.50",Abuja,"$502,991.25"
1412,1237,2025-02-28,Feb-25,Shoes,Clothing,4,"$122,520.14",0%,"$1,006,695.70",Port Harcourt,"$251,673.93"
1413,1492,2025-07-07,Jul-25,Phone,Electronics,2,"$122,606.88",0%,"$1,007,408.90",Abuja,"$503,704.45"
1414,1446,2025-09-14,Sep-25,Laptop,Electronics,1,"$122,693.62",0%,"$1,008,122.10",Port Harcourt,"$1,008,122.10"
1415,1498,2025-08-13,Aug-25,Bag,Accessories,5,"$122,780.36",0%,"$1,008,835.30",Kano,"$201,767.06"
1416,1284,2024-08-03,Aug-24,Shoes,Clothing,2,"$122,867.10",10%,"$1,009,548.50",Abuja,"$504,774.25"
1417,1940,2024-01-02,Jan-24,Shirt,Clothing,3,"$122,953.84",5%,"$1,010,261.70",Kano,"$336,753.90"
1418,1783,2024-02-25,Feb-24,Phone,Electronics,3,"$123,040.58",10%,"$1,010,974.90",Lagos,"$336,991.63"
1419,1985,2024-04-01,Apr-24,Shoes,Clothing,4,"$123,127.32",0%,"$1,011,688.10",Lagos,"$252,922.03"
1420,1922,2024-09-23,Sep-24,Laptop,Electronics,1,"$123,214.06",0%,"$1,012,401.30",Abuja,"$1,012,401.30"
1421,1600,2025-05-18,May-25,Laptop,Electronics,2,"$123,300.80",10%,"$1,013,114.50",Abuja,"$506,557.25"
1422,1285,2024-03-30,Mar-24,Tv,Electronics,3,"$123,387.54",0%,"$1,013,827.70",Kano,"$337,942.57"
1423,1076,2024-01-07,Jan-24,Phone,Electronics,2,"$123,474.28",0%,"$1,014,540.90",Port Harcourt,"$507,270.45"
1424,1449,2024-03-17,Mar-24,Phone,Electronics,2,"$123,561.02",0%,"$1,015,254.10",Abuja,"$507,627.05"
1425,1947,2023-12-20,Dec-23,Bag,Accessories,3,"$123,647.76",0%,"$1,015,967.30",Abuja,"$338,655.77"
1426,1249,2025-03-28,Mar-25,Shirt,Clothing,5,"$123,734.50",0%,"$1,016,680.50",Abuja,"$203,336.10"
1427,1383,2025-03-17,Mar-25,Bag,Accessories,3,"$123,821.24",0%,"$1,017,393.70",Lagos,"$339,131.23"
1428,1840,2025-06-21,Jun-25,Headphones,Accessories,1,"$123,907.98",10%,"$1,018,106.90",Port Harcourt,"$1,018,106.90"
1429,1356,2024-09-10,Sep-24,Phone,Electronics,5,"$123,994.72",5%,"$1,018,820.10",Abuja,"$203,764.02"
1430,1692,2025-08-08,Aug-25,Phone,Electronics,5,"$124,081.46",0%,"$1,019,533.30",Abuja,"$203,906.66"
1431,1571,2025-07-19,Jul-25,Shirt,Clothing,4,"$124,168.20",5%,"$1,020,246.50",Lagos,"$255,061.63"
1432,1213,2024-08-11,Aug-24,Laptop,Electronics,2,"$124,254.94",5%,"$1,020,959.70",Abuja,"$510,479.85"
1433,1342,2024-01-02,Jan-24,Shoes,Clothing,4,"$124,341.68",5%,"$1,021,672.90",Abuja,"$255,418.23"
1434,1705,2023-09-30,Sep-23,Headphones,Accessories,5,"$124,428.42",10%,"$1,022,386.10",Lagos,"$204,477.22"
1435,1803,2024-02-22,Feb-24,Tv,Electronics,3,"$124,515.16",0%,"$1,023,099.30",Lagos,"$341,033.10"
1436,1822,2024-10-11,Oct-24,Bag,Accessories,4,"$124,601.90",0%,"$1,023,812.50",Kano,"$255,953.13"
1437,1634,2024-05-08,May-24,Headphones,Accessories,4,"$124,688.64",0%,"$1,024,525.70",Kano,"$256,131.43"
1438,1696,2023-10-07,Oct-23,Shoes,Clothing,5,"$124,775.38",5%,"$1,025,238.90",Port Harcourt,"$205,047.78"
1439,1696,2024-05-30,May-24,Headphones,Accessories,3,"$124,862.12",0%,"$1,025,952.10",Lagos,"$341,984.03"
1440,1456,2024-10-06,Oct-24,Tv,Electronics,3,"$124,948.86",0%,"$1,026,665.30",Abuja,"$342,221.77"
1441,1686,2024-07-11,Jul-24,Laptop,Electronics,1,"$125,035.60",10%,"$1,027,378.50",Kano,"$1,027,378.50"
1442,1982,2024-05-20,May-24,Headphones,Accessories,4,"$125,122.34",10%,"$1,028,091.70",Kano,"$257,022.93"
1443,1681,2024-08-02,Aug-24,Tv,Electronics,5,"$125,209.08",0%,"$1,028,804.90",Lagos,"$205,760.98"
1444,1440,2023-11-28,Nov-23,Headphones,Accessories,2,"$125,295.82",10%,"$1,029,518.10",Abuja,"$514,759.05"
1445,1546,2023-10-05,Oct-23,Bag,Accessories,3,"$125,382.56",0%,"$1,030,231.30",Kano,"$343,410.43"
1446,1903,2024-04-01,Apr-24,Phone,Electronics,4,"$125,469.30",10%,"$1,030,944.50",Abuja,"$257,736.13"
1447,1447,2025-02-17,Feb-25,Shirt,Clothing,3,"$125,556.04",5%,"$1,031,657.70",Port Harcourt,"$343,885.90"
1448,1756,2024-08-18,Aug-24,Phone,Electronics,1,"$125,642.78",0%,"$1,032,370.90",Abuja,"$1,032,370.90"
1449,1628,2025-03-15,Mar-25,Headphones,Accessories,5,"$125,729.52",0%,"$1,033,084.10",Lagos,"$206,616.82"
1450,1157,2025-03-01,Mar-25,Phone,Electronics,2,"$125,816.26",10%,"$1,033,797.30",Abuja,"$516,898.65"
1451,1880,2025-08-11,Aug-25,Watch,Accessories,5,"$125,903.00",0%,"$1,034,510.50",Abuja,"$206,902.10"
1452,1615,2024-11-18,Nov-24,Shoes,Clothing,5,"$125,989.74",10%,"$1,035,223.70",Abuja,"$207,044.74"
1453,1860,2024-07-19,Jul-24,Watch,Accessories,4,"$126,076.48",0%,"$1,035,936.90",Abuja,"$258,984.23"
1454,1549,2025-02-04,Feb-25,Tv,Electronics,1,"$126,163.22",0%,"$1,036,650.10",Lagos,"$1,036,650.10"
1455,1290,2024-07-25,Jul-24,Headphones,Accessories,4,"$126,249.96",10%,"$1,037,363.30",Abuja,"$259,340.83"
1456,1146,2024-05-21,May-24,Laptop,Electronics,4,"$126,336.70",0%,"$1,038,076.50",Kano,"$259,519.13"
1457,1846,2023-10-21,Oct-23,Phone,Electronics,2,"$126,423.44",5%,"$1,038,789.70",Abuja,"$519,394.85"
1458,1809,2024-04-06,Apr-24,Watch,Accessories,4,"$126,510.18",0%,"$1,039,502.90",Abuja,"$259,875.73"
1459,1969,2025-07-17,Jul-25,Laptop,Electronics,3,"$126,596.92",0%,"$1,040,216.10",Port Harcourt,"$346,738.70"
1460,1705,2025-04-03,Apr-25,Shoes,Clothing,1,"$126,683.66",0%,"$1,040,929.30",Kano,"$1,040,929.30"
1461,1241,2024-11-01,Nov-24,Shoes,Clothing,1,"$126,770.40",0%,"$1,041,642.50",Abuja,"$1,041,642.50"
1462,1282,2025-04-27,Apr-25,Shirt,Clothing,2,"$126,857.14",0%,"$1,042,355.70",Kano,"$521,177.85"
1463,1653,2025-08-30,Aug-25,Watch,Accessories,4,"$126,943.88",0%,"$1,043,068.90",Port Harcourt,"$260,767.23"
1464,1900,2025-04-07,Apr-25,Bag,Accessories,3,"$127,030.62",10%,"$1,043,782.10",Abuja,"$347,927.37"
1465,1723,2025-07-26,Jul-25,Headphones,Accessories,5,"$127,117.36",10%,"$1,044,495.30",Port Harcourt,"$208,899.06"
1466,1383,2023-12-10,Dec-23,Shoes,Clothing,4,"$127,204.10",0%,"$1,045,208.50",Abuja,"$261,302.13"
1467,1833,2024-10-02,Oct-24,Laptop,Electronics,5,"$127,290.84",10%,"$1,045,921.70",Abuja,"$209,184.34"
1468,1646,2025-03-11,Mar-25,Phone,Electronics,4,"$127,377.58",0%,"$1,046,634.90",Lagos,"$261,658.73"
1469,1626,2025-03-24,Mar-25,Headphones,Accessories,1,"$127,464.32",10%,"$1,047,348.10",Lagos,"$1,047,348.10"
1470,1921,2024-05-10,May-24,Bag,Accessories,3,"$127,551.06",5%,"$1,048,061.30",Lagos,"$349,353.77"
1471,1450,2024-06-30,Jun-24,Tv,Electronics,5,"$127,637.80",10%,"$1,048,774.50",Kano,"$209,754.90"
1472,1926,2024-12-13,Dec-24,Tv,Electronics,4,"$127,724.54",5%,"$1,049,487.70",Abuja,"$262,371.93"
1473,1926,2024-07-21,Jul-24,Laptop,Electronics,2,"$127,811.28",0%,"$1,050,200.90",Port Harcourt,"$525,100.45"
1474,1003,2025-02-06,Feb-25,Tv,Electronics,4,"$127,898.02",0%,"$1,050,914.10",Abuja,"$262,728.53"
1475,1437,2025-01-07,Jan-25,Phone,Electronics,2,"$127,984.76",0%,"$1,051,627.30",Lagos,"$525,813.65"
1476,1966,2025-04-20,Apr-25,Headphones,Accessories,2,"$128,071.50",10%,"$1,052,340.50",Kano,"$526,170.25"
1477,1572,2025-01-20,Jan-25,Watch,Accessories,3,"$128,158.24",0%,"$1,053,053.70",Abuja,"$351,017.90"
1478,1075,2024-02-07,Feb-24,Laptop,Electronics,1,"$128,244.98",10%,"$1,053,766.90",Abuja,"$1,053,766.90"
1479,1199,2023-11-19,Nov-23,Shoes,Clothing,4,"$128,331.72",0%,"$1,054,480.10",Abuja,"$263,620.03"
1480,1131,2025-06-04,Jun-25,Headphones,Accessories,2,"$128,418.46",10%,"$1,055,193.30",Lagos,"$527,596.65"
1481,1939,2025-06-20,Jun-25,Shoes,Clothing,3,"$128,505.20",5%,"$1,055,906.50",Abuja,"$351,968.83"
1482,1700,2024-12-07,Dec-24,Shoes,Clothing,2,"$128,591.94",0%,"$1,056,619.70",Lagos,"$528,309.85"
1483,1563,2025-05-12,May-25,Shirt,Clothing,1,"$128,678.68",5%,"$1,057,332.90",Kano,"$1,057,332.90"
